quant ELSS Tax Saver Fund - IDCW Option - Direct Plan	55.939
quant ELSS Tax Saver Fund - IDCW Option - Regular Plan	51.917
Quantum ELSS Tax Saver Fund - Direct Plan Growth Option	130.51
Quantum ELSS Tax Saver Fund - Direct Plan IDCW	129.67
Quantum ELSS Tax Saver Fund - Regular Plan Growth Option	124.06
Quantum ELSS Tax Saver Fund - Regular Plan IDCW	123.22
Samco ELSS Tax Saver Fund - Direct Plan - Growth Option	13.33
Samco ELSS Tax Saver Fund - Regular Plan - Growth Option	12.79
SBI ELSS Tax Saver Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	118.7547
SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH	479.4512
SBI ELSS Tax Saver Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	89.7775
SBI ELSS Tax Saver FUND - REGULAR PLAN- GROWTH	442.8210
Shriram ELSS Tax Saver Fund - Direct Growth	24.0225
Shriram ELSS Tax Saver Fund - Direct- IDCW	23.8414
Shriram ELSS Tax Saver Fund - Regular Growth	21.2897
Shriram ELSS Tax Saver Fund - Regular-IDCW	21.2923
Sundaram ELSS Tax Saver Fund Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	554.8737
Sundaram ELSS Tax Saver Fund Direct Plan Growth	555.4389
Sundaram ELSS Tax Saver Fund Regular Growth	518.7712
Sundaram ELSS Tax Saver Fund Regular Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	416.0241
Tata ELSS Fund- Direct Plan - Payout of IDCW Option	233.1516
Tata ELSS Fund- Regular Plan - Payout of IDCW Option	101.1502
Tata ELSS Fund-Growth-Direct Plan	51.9091
Tata ELSS Fund-Growth-Regular Plan	45.1987
Taurus ELSS Tax Saver Fund - Direct Plan - Growth	204.90
Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	94.43
Taurus ELSS Tax Saver Fund - Regular Plan - Growth	187.63
Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	87.90
Union ELSS Tax Saver Fund - Direct Plan - Growth Option	71.92
Union ELSS Tax Saver Fund - Direct Plan - IDCW Option	71.92
Union ELSS Tax Saver Fund - Growth Option	66.05
Union ELSS Tax Saver Fund - IDCW Option	36.92
UTI ELSS Tax Saver Fund - Direct Plan - Growth Option	233.1686
UTI ELSS Tax Saver Fund - Direct Plan - IDCW	54.9493
UTI ELSS Tax Saver Fund - Regular Plan - Growth Option	207.7035
UTI ELSS Tax Saver Fund - Regular Plan - IDCW	39.6799
WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth	18.708
WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW	18.708
WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth	17.752
WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW	17.752
360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH	15.8706
360 ONE FLEXICAP FUND-DIRECT PLAN- IDCW	15.8706
360 ONE FLEXICAP FUND-REGULAR PLAN- GROWTH	15.2911
360 ONE FLEXICAP FUND-REGULAR PLAN- IDCW	15.2911
Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan	2068.1
Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan	1846.12
Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW	239.67
Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW	169.28
Axis Flexi Cap Fund - Direct Plan - Growth	29.88
Axis Flexi Cap fund - Direct Plan - IDCW	19.49
Axis Flexi Cap Fund - Regular Plan - Growth	26.98
Axis Flexi Cap Fund - Regular Plan - IDCW	17.77
Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth	15.036
Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth	15.521
Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW	15.521
Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW	15.036
BANDHAN Flexi Cap Fund - Regular Plan - Growth	211.840
BANDHAN Flexi Cap Fund - Regular Plan - IDCW	50.588
BANDHAN Flexi Cap Fund-Direct Plan-Growth	232.113
BANDHAN Flexi Cap Fund-Direct Plan-IDCW	55.229
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth	38.51
BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW	32.91
BANK OF INDIA Flexi Cap Fund Regular Plan -Growth	35.41
BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW	32.17
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option	16.4574
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option	15.0134
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option	15.7256
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option	14.3473
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION	390.3600
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	92.1400
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION	346.8900
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	60.4100
CAPITALMIND FLEXI CAP FUND DIRECT GROWTH	10.0959
CAPITALMIND FLEXI CAP FUND REGULAR GROWTH	10.0594
DSP Flexi Cap Fund - Direct Plan - Growth	115.71
DSP Flexi Cap Fund - Direct Plan - IDCW	92.869
DSP Flexi Cap Fund - Regular Plan - Growth	103.74
DSP Flexi Cap Fund - Regular Plan - IDCW	64.187
Edelweiss Flexi Cap Fund - Direct Plan - Growth Option	45.289
Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option	37.183
Edelweiss Flexi Cap Fund - Regular - IDCW Option	32.007
Edelweiss Flexi Cap Fund - Regular Plan - Growth Option	38.98
Franklin India Flexi Cap Fund - Direct - Growth	1846.4777
Franklin India Flexi Cap Fund - Direct - IDCW 	76.8882
Franklin India Flexi Cap Fund - Growth	1654.6296
Franklin India Flexi Cap Fund - IDCW 	68.2241
HDFC Flexi Cap Fund - Growth Option - Direct Plan	2245.301
HDFC Flexi Cap Fund - Growth Plan	2049.587
HDFC Flexi Cap Fund - IDCW Option - Direct Plan	97.965
HDFC Flexi Cap Fund - IDCW Plan	81.245
Helios Flexi Cap Fund - Direct Plan - Growth Option	15.56
Helios Flexi Cap Fund - Direct Plan - IDCW Option	15.56
Helios Flexi Cap Fund - Regular Plan - Growth Option	15.11
Helios Flexi Cap Fund - Regular Plan - IDCW Option	15.11
HSBC Flexi Cap Fund - Direct Growth	248.8854
HSBC Flexi Cap Fund - Direct IDCW	49.5681
HSBC Flexi Cap Fund - Regular Growth	222.6458
HSBC Flexi Cap Fund - Regular IDCW	45.6998
ICICI Prudential Flexicap Fund - Direct Plan - Growth	20.65
ICICI Prudential Flexicap Fund - Direct Plan - IDCW	18.96
ICICI Prudential Flexicap Fund - Growth	19.63
ICICI Prudential Flexicap Fund - IDCW	17.95
Invesco India Flexi Cap Fund - Direct Plan - Growth	20.12
Invesco India Flexi Cap Fund - Direct Plan - IDCW	20.13
Invesco India Flexi Cap Fund - Growth	19
Invesco India Flexi Cap Fund - IDCW	19
ITI Flexi Cap Fund- Direct Plan- Growth	18.8570
ITI Flexi Cap Fund- Direct Plan- IDCW	18.8570
ITI Flexi Cap Fund- Regular Plan- Growth	17.9789
ITI Flexi Cap Fund- Regular Plan- IDCW	17.9789
JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option	10.08
JM Flexicap Fund (Direct) - Growth Option	111.7176
JM Flexicap Fund (Direct) - IDCW	101.5458
JM Flexicap Fund (Regular) - Growth option	97.8132
JM Flexicap Fund (Regular) - IDCW	75.3727
Kotak Flexicap Fund - Growth	85.726
Kotak Flexicap Fund - Growth - Direct	96.821
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	51.765
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	59.13
LIC MF Flexi Cap Fund-Direct Plan-Growth	113.2944
LIC MF Flexi Cap Fund-Direct Plan-IDCW	38.1247
LIC MF Flexi Cap Fund-Regular Plan-Growth	102.5477
LIC MF Flexi Cap Fund-Regular Plan-IDCW	32.3602
Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth	17.7163
Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW	15.3274
Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth	16.4065
Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW	14.0630
Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW	16.772
Mirae Asset Flexi Cap Fund - Direct Plan - Growth	16.822
Mirae Asset Flexi Cap Fund - Regular Plan - Growth	16.160
Mirae Asset Flexi Cap Fund - Regular Plan - IDCW	16.166
Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment	36.5652
Motilal Oswal Flexi cap Fund Direct Plan-Growth Option	68.7697
Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment	34.9468
Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option	61.8969
Navi Flexi Cap Fund - Direct Plan - Growth	26.9965
NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT	26.7908
NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT	26.7916
NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT	26.7859
NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT	26.7576
NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT	26.812
Navi Flexi Cap Fund - Regular Plan - Growth	23.3762
NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT	23.3768
NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT	23.3799
NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT	23.3854
NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT	23.3796
NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT	23.3736
Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option	17.8078
Nippon India Flexi Cap Fund - Direct Plan - IDCW Option	17.8078
Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option	16.7743
Nippon India Flexi Cap Fund - Regular Plan - IDCW Option	16.7743
NJ Flexi Cap Fund - Direct Plan - Growth Option	13.62
NJ Flexi Cap Fund - Direct Plan - IDCW Option	13.62
NJ Flexi Cap Fund - Regular Plan - Growth Option	13.15
NJ Flexi Cap Fund - Regular Plan - IDCW Option	13.15
PGIM India Flexi Cap Fund - Direct Plan - Dividend Option	22.33
PGIM India Flexi Cap Fund - Direct Plan - Growth Option	43.18
PGIM India Flexi Cap Fund - Regular Plan - Dividend Option	19.68
PGIM India Flexi Cap Fund - Regular Plan - Growth Option	36.79
Parag Parikh Flexi Cap Fund - Direct Plan - Growth	93.7790
Parag Parikh Flexi Cap Fund - Direct Plan - IDCW	93.7790
Parag Parikh Flexi Cap Fund - Regular Plan - Growth	85.8846
Parag Parikh Flexi Cap Fund - Regular Plan - IDCW	85.8846
quant Flexi Cap Fund - Growth Option - Regular Plan	97.6026
quant Flexi Cap Fund - Growth Option-Direct Plan	108.852
quant Flexi Cap Fund - IDCW Option - Direct Plan	73.9923
quant Flexi Cap Fund - IDCW Option - Regular Plan	69.7585
Samco Flexi Cap Fund - Direct Plan - Growth Option	10.49
Samco Flexi Cap Fund - Regular Plan - Growth Option	9.93
SBI Flexicap Fund - DIRECT PLAN - Growth Option	123.8128
SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	61.8853
SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	49.5141
SBI Flexicap Fund - REGULAR PLAN -Growth Option	110.5778
Shriram Flexi Cap Fund - Direct Growth	23.0851
Shriram Flexi Cap Fund - Direct-IDCW	22.8587
Shriram Flexi Cap Fund - Regular Growth	20.3562
Shriram Flexi Cap Fund - Regular-IDCW	20.3518
Sundaram Flexicap Fund Direct Growth	15.7806
Sundaram Flexicap Fund Direct Plan IDCW Payout	14.9683
Sundaram Flexicap Fund Direct Plan IDCW Reinvestment	14.9683
Sundaram Flexicap Fund Regular Growth	15.0223
Sundaram Flexicap Fund Regular Plan IDCW Payout	14.2493
Sundaram Flexicap Fund Regular Plan IDCW Reinvestment	14.2493
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 	27.4549
Tata Flexi Cap Fund -Regular Plan-Growth	24.6351
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	27.4549
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	24.6351
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	24.6351
Tata Flexi Cap Fund-Direct Plan-Growth	27.4549
Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option	119.58
Taurus Flexi Cap Fund - Direct Plan - Growth	237.02
Taurus Flexi Cap Fund - Regular Plan - Growth 	227.79
Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	110.54
THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH	9.94
THE WEALTH COMPANY FLEXI CAP FUND - DIRECT IDCW	9.94
THE WEALTH COMPANY FLEXI CAP FUND - REGULAR GROWTH	9.92
THE WEALTH COMPANY FLEXI CAP FUND - REGULAR IDCW	9.92
TRUSTMF Flexi Cap Fund-Direct Plan- Growth	11.82
TRUSTMF Flexi Cap Fund-Direct Plan- IDCW	11.82
TRUSTMF Flexi Cap Fund-Regular Plan- Growth	11.51
TRUSTMF Flexi Cap Fund-Regular Plan- IDCW	11.52
Unifi Flexi Cap Fund - Direct Growth	10.2778
Unifi Flexi Cap Fund - Regular Growth	10.2215
Union Flexi Cap Fund - Direct Plan - Growth Option	57.58
Union Flexi Cap Fund - Direct Plan - IDCW Option	50.30
Union Flexi Cap Fund - Growth Option	51.54
Union Flexi Cap Fund - IDCW Option	32.55
UTI - Flexi Cap Fund-Growth Option	326.2312
UTI - Flexi Cap Fund-Growth Option - Direct	350.5732
UTI Flexi Cap Fund - Direct Plan - IDCW	233.3009
UTI Flexi Cap Fund - Regular Plan - IDCW	215.6833
WhiteOak Capital Flexi Cap Fund Direct Plan IDCW	18.578
WhiteOak Capital Flexi Cap Fund Direct Plan-Growth	18.578
WhiteOak Capital Flexi Cap Fund Regular Plan IDCW	17.698
WhiteOak Capital Flexi Cap Fund Regular Plan-Growth	17.698
360 ONE Focused Fund - Direct Plan - Dividend	53.2306
360 ONE Focused Fund - Regular Plan - Dividend	41.8461
360 ONE Focused Fund -Regular Plan - Growth	47.2945
360 ONE Focused Fund-Direct Plan-Growth	53.7791
Aditya Birla Sun Life Focused Fund - Growth - Direct Plan	163.8777
Aditya Birla Sun Life Focused Fund -Direct - IDCW	58.506
Aditya Birla Sun Life Focused Fund -Growth Option	145.0663
Aditya Birla Sun Life Focused Fund -Regular - IDCW	24.7679
Axis Focused Fund - Direct Plan - Growth Option	64.36
Axis Focused Fund - Direct Plan - IDCW	35.76
Axis Focused Fund - Regular Plan - Growth Option	55.62
Axis Focused Fund - Regular Plan - IDCW	20.02
Bandhan Focused Fund - Direct Plan - Growth	105.446
Bandhan Focused Fund - Direct Plan - IDCW	36.016
Bandhan Focused Fund - Regular Plan - Growth	89.204
Bandhan Focused Fund - Regular Plan - IDCW	20.365
BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option	25.2237
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option	18.1366
BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option	15.9609
BARODA BNP PARIBAS Focused Fund - Regular Plan-Growth Option	22.1533
Canara Robeco Focused Fund - Direct Plan - Growth Option	21.9100
Canara Robeco Focused Fund - Direct Plan - IDCW (Payout/Reinvestment)	19.5900
Canara Robeco Focused Fund - Regular Plan - Growth Option	20.4300
Canara Robeco Focused Fund - Regular Plan - IDCW (Payout/Reinvestment)	18.2000
DSP Focused Fund - Direct Plan - Growth	61.579
DSP Focused Fund - Direct Plan - IDCW	43.284
DSP Focused Fund - Regular Plan - Growth	54.965
DSP Focused Fund - Regular Plan - IDCW	22.074
Edelweiss Focused Fund - Direct Plan - Growth	17.537
Edelweiss Focused Fund - Direct Plan - IDCW	17.536
Edelweiss Focused Fund - Regular Plan - Growth	16.622
Edelweiss Focused Fund - Regular Plan - IDCW	16.621
Franklin India Focused Equity Fund - Direct - Growth	123.7886
Franklin India Focused Equity Fund - Direct - IDCW 	43.1561
Franklin India Focused Equity Fund - Growth Plan	109.6281
Franklin India Focused Equity Fund - IDCW 	36.4125
HDFC Focused Fund - Growth Option - Direct Plan	268.876
HDFC Focused Fund - GROWTH PLAN	236.395
HDFC Focused Fund - IDCW Option - Direct Plan	34.183
HDFC Focused Fund - IDCW PLAN	26.247
HSBC Focused Fund - Direct Growth	27.1915
HSBC Focused Fund - Direct IDCW	22.0886
HSBC Focused Fund - Regular Growth	25.2600
HSBC Focused Fund - Regular IDCW	17.8598
ICICI Prudential Focused Equity Fund - Direct Plan - Growth	108.86
ICICI Prudential Focused Equity Fund - Direct Plan - IDCW	63.37
ICICI Prudential Focused Equity Fund - Growth	94.66
ICICI Prudential Focused Equity Fund - IDCW	27.89
Invesco India Focused Fund - Direct Plan - Growth	29.82
Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.27
Invesco India Focused Fund - Growth	27.61
Invesco India Focused Fund - IDCW (Payout / Reinvestment)	22.23
ITI Focused Fund - Direct Plan - Growth	16.2126
ITI Focused Fund - Direct Plan - IDCW	16.2126
ITI Focused Fund - Regular Plan - Growth	15.5078
ITI Focused Fund - Regular Plan - IDCW	15.5078
JM Focused Fund (Direct)  - Growth Option	23.858
JM Focused Fund (Direct) -  IDCW	23.3815
JM Focused Fund (Regular) - Growth Option	20.3422
JM Focused Fund (Regular) - IDCW	20.3414
Kotak Focused Fund- Direct Plan- Growth option	28.967
Kotak Focused Fund- Regular plan _ Growth Option	26.249
Kotak Focused Fund- Regular Plan-Income Distribution cum capital withdrawal option	26.249
Kotak Focused Fund-Direct Plan- Income Distribution cum capital withdrawal option	28.968
LIC MF Focused Fund-Direct Plan-Growth	23.7695
LIC MF Focused Fund-Direct Plan-IDCW	23.7464
LIC MF Focused Fund-Regular Plan-Growth	21.577
LIC MF Focused Fund-Regular Plan-IDCW	21.5768
Mahindra Manulife Focused Fund - Direct Plan - IDCW	21.6526
Mahindra Manulife Focused Fund - Direct Plan -Growth	29.5513
Mahindra Manulife Focused Fund - Regular Plan - Growth	26.9279
Mahindra Manulife Focused Fund - Regular Plan - IDCW	19.4282
Mirae Asset Focused Fund Direct IDCW	26.201
Mirae Asset Focused Fund Direct Plan Growth	28.485
Mirae Asset Focused Fund Regular IDCW	23.984
Mirae Asset Focused Fund Regular Plan Growth	26.089
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option	50.9851
Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option	43.4687
Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment	22.5171
Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment	19.2808
NIPPON INDIA FOCUSED  FUND - DIRECT Plan - IDCW Option	48.4973
NIPPON INDIA FOCUSED  FUND - IDCW OPTION	35.2714
Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option	134.9593
Nippon India Focused Fund -Growth Plan -Growth Option	122.4000
Old Bridge Focused Fund - Direct Growth	12.28
Old Bridge Focused Fund - Direct IDCW	12.28
Old Bridge Focused Fund - Regular Growth	12.05
Old Bridge Focused Fund - Regular IDCW	12.05
quant Focused Fund - Growth Option - Regular Plan	86.028
quant Focused Fund - Growth Option-Direct Plan	95.8586
quant Focused Fund - IDCW Option - Direct Plan	56.0369
quant Focused Fund - IDCW Option - Regular Plan	63.9655
SBI Focused Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	100.9682
SBI FOCUSED FUND - DIRECT PLAN -GROWTH	414.3301
SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	67.3416
SBI FOCUSED FUND - REGULAR PLAN -GROWTH	368.1703
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option	179.4834
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	45.6398
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	41.8490
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option	161.6013
TATA Focused Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	25.9524
TATA Focused Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	25.9524
TATA Focused Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	23.5206
TATA Focused Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	23.5206
Tata Focused Fund-Direct Plan-Growth	25.9524
Tata Focused Fund-Regular Plan-Growth	23.5206
Union Focused Fund - Direct Plan - Growth Option	27.36
Union Focused Fund - Direct Plan - IDCW Option	27.36
Union Focused Fund - Regular Plan - Growth Option	25.77
Union Focused Fund - Regular Plan - IDCW Option	25.77
UTI Focused Fund - Direct Plan - Growth Option	16.7298
UTI Focused Fund - Direct Plan - IDCW Payout Option	16.7294
UTI Focused Fund - Regular Plan - Growth Option	15.6941
UTI Focused Fund - Regular Plan - IDCW Payout Option	15.6941
Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan	1018.84
Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth	913.93
Aditya Birla Sun Life Large & Mid Cap Fund -Direct - IDCW	218.34
Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW	141.75
Axis Large & Mid Cap Fund - Direct Plan - Growth	36.63
Axis Large & Mid Cap Fund - Direct Plan - IDCW	26.52
Axis Large & Mid Cap Fund - Regular Plan - Growth	33.14
Axis Large & Mid Cap Fund - Regular Plan - IDCW	20.86
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth	12.671
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- IDCW	12.671
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- Growth	12.358
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- IDCW	12.358
Bandhan Large & Mid Cap Fund - Direct Plan - Growth	161.937
Bandhan Large & Mid Cap Fund - Direct Plan - IDCW	39.774
Bandhan Large & Mid Cap Fund - Regular Plan - Growth	138.441
Bandhan Large & Mid Cap Fund - Regular Plan - IDCW	30.231
BANK OF INDIA Large & Mid Cap Fund Direct  Plan- Quarterly IDCW	28.50
BANK OF INDIA Large & Mid Cap Fund Direct Plan- Bonus	52.99
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth	102.62
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Regular IDCW	28.08
BANK OF INDIA Large & Mid Cap Fund Eco Plan- Growth	98.06
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Bonus	98.07
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Quarterly IDCW	27.66
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Regular IDCW	27.46
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Growth	89.00
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Quarterly IDCW	32.41
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Regular IDCW	26.56
BANK OF INDIA Large & Mid Cap Fund Regular Plan-Bonus	88.99
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option	29.4437
Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option	22.5643
Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option	27.2992
Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option	19.6805
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION	295.3000
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	134.1300
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION	257.0800
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	87.8900
DSP Large & Mid Cap Fund - Direct Plan - Growth	701.423
DSP Large & Mid Cap Fund - Direct Plan - IDCW	113.769
DSP Large & Mid Cap Fund - Regular Plan - Growth	625.887
DSP Large & Mid Cap Fund - Regular Plan - IDCW	39.786
Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option	103.66
Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option	87.741
Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option	40.208
Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option	33.463
Franklin India Large & Mid Cap Fund - Direct - Growth	214.3298
Franklin India Large & Mid cap Fund - Direct - IDCW	25.4310
Franklin India Large & Mid Cap Fund - Growth Plan	194.6731
Franklin India Large & Mid Cap Fund - IDCW	22.2123
HDFC Large and Mid Cap Fund - Growth Option	346.84
HDFC Large and Mid Cap Fund - Growth Option - Direct Plan	365.578
HDFC Large and Mid Cap Fund - IDCW Option	38.173
HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan	49.99
Helios Large & Mid Cap Fund - Direct Plan - Growth Option	11.18
Helios Large & Mid Cap Fund - Direct Plan - IDCW Option	11.18
Helios Large & Mid Cap Fund - Regular Plan - Growth Option	11.00
Helios Large & Mid Cap Fund - Regular Plan - IDCW Option	10.99
HSBC Large & Mid Cap Fund - Direct Growth	29.7761
HSBC Large & Mid Cap Fund - Direct IDCW	22.7804
HSBC Large & Mid Cap Fund - Regular Growth	27.1599
HSBC Large & Mid Cap Fund - Regular IDCW	20.7041
ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth	1160.12
ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW	56.95
ICICI Prudential Large & Mid Cap Fund - Growth	1035.66
ICICI Prudential Large & Mid Cap Fund - IDCW	33.14
Invesco India Large & Mid Cap Fund - Direct Plan - Growth	121.46
Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment)	56.31
Invesco India Large & Mid Cap Fund - Growth	102.25
Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment)	45.96
ITI Large & Midcap Fund - Direct Plan - Growth	9.9294
ITI Large & Midcap Fund - Direct Plan - IDCW Option	9.9294
ITI Large & Midcap Fund - Regular Plan - Growth	9.7362
ITI Large & Midcap Fund - Regular Plan - IDCW Option	9.7362
JM Large & Mid Cap Fund (Direct) - Growth Option	10.4609
JM Large & Mid Cap Fund (Direct) - IDCW	10.4609
JM Large & Mid Cap Fund (Regular) - Growth Option	10.4084
JM Large & Mid Cap Fund (Regular) - IDCW	10.4084
Kotak Large & Midcap Fund - Direct- Growth	399.812
Kotak Large & Midcap Fund - Growth-Regular	347.183
Kotak Large & Midcap Fund - IDCW-Direct	70.55
Kotak Large & Midcap Fund - IDCW-Regular	60.57
LIC MF Large & Mid Cap Fund-Direct Plan-Growth	44.8446
LIC MF Large & Mid Cap Fund-Direct Plan-IDCW	35.5802
LIC MF Large & Mid Cap Fund-Regular Plan-Growth	38.8169
LIC MF Large & Mid Cap Fund-Regular Plan-IDCW	31.4282
